name,avg_rating,review_count,url_source
Chala Thái - Ẩm Thực Thái Lan,3.8,109,https://www.google.com/maps/place/Chala+Th%C3%A1i+-+%E1%BA%A8m+Th%E1%BB%B1c+Th%C3%A1i+Lan/data=!4m7!3m6!1s0x31752f00357c7349:0xc6974899cb8b2db6!8m2!3d10.7468224!4d106.7098375!16s%2Fg%2F11xmmhgm1z!19sChIJSXN8NQAvdTERti2Ly5lIl8Y?authuser=0&hl=en&rclk=1
Chang - Modern Thai Cuisine Cảnh Viên Quận 7,4.3,359,https://www.google.com/maps/place/Chang+-+Modern+Thai+Cuisine+C%E1%BA%A3nh+Vi%C3%AAn+Qu%E1%BA%ADn+7/data=!4m7!3m6!1s0x3175253c7bc9e60f:0x6c87013d33daf3f0!8m2!3d10.7225888!4d106.7287252!16s%2Fg%2F11kk5z1sk1!19sChIJD-bJezwldTER8PPaMz0Bh2w?authuser=0&hl=en&rclk=1
Chang - Modern Thai Cuisine Nguyễn Đức Cảnh,4.2,417,https://www.google.com/maps/place/Chang+-+Modern+Thai+Cuisine+Nguy%E1%BB%85n+%C4%90%E1%BB%A9c+C%E1%BA%A3nh/data=!4m7!3m6!1s0x31752fec5429b6f1:0x7b9e7744b4ee8e44!8m2!3d10.7275483!4d106.7083886!16s%2Fg%2F11k7cd7y1m!19sChIJ8bYpVOwvdTERRI7utER3nns?authuser=0&hl=en&rclk=1
Chang - Modern Thai Cuisine Vạn Hạnh Mall,4.0,384,https://www.google.com/maps/place/Chang+-+Modern+Thai+Cuisine+V%E1%BA%A1n+H%E1%BA%A1nh+Mall/data=!4m7!3m6!1s0x31752f8e0bcd6bbf:0x88cc4b52ac465c5b!8m2!3d10.7703605!4d106.6695864!16s%2Fg%2F11rn0mzk_d!19sChIJv2vNC44vdTERW1xGrFJLzIg?authuser=0&hl=en&rclk=1
Chang Thai Cafe&Bistro,4.3,229,https://www.google.com/maps/place/Chang+Thai+Cafe%26Bistro/data=!4m7!3m6!1s0x31752fb08a1fb159:0xdba53f609f4953fc!8m2!3d10.7800908!4d106.6899042!16s%2Fg%2F11gxjttgdc!19sChIJWbEfirAvdTER_FNJn2A_pds?authuser=0&hl=en&rclk=1
Chef Chảo,4.9,2902,https://www.google.com/maps/place/Chef+Ch%E1%BA%A3o/data=!4m7!3m6!1s0x31752f0b274602d7:0xba0636bd58bbe57a!8m2!3d10.7698499!4d106.6881929!16s%2Fg%2F11wgj3srd6!19sChIJ1wJGJwsvdTEReuW7WL02Bro?authuser=0&hl=en&rclk=1
"Chick And Cheese - Gà phô mai Hàn Quốc - Lò Gốm, Q6",4.9,2688,"https://www.google.com/maps/place/Chick+And+Cheese+-+G%C3%A0+ph%C3%B4+mai+H%C3%A0n+Qu%E1%BB%91c+-+L%C3%B2+G%E1%BB%91m,+Q6/data=!4m7!3m6!1s0x31752f3307d77efb:0x478113c8b98169a5!8m2!3d10.7441243!4d106.6386813!16s%2Fg%2F11qt02nyd4!19sChIJ-37XBzMvdTERpWmBucgTgUc?authuser=0&hl=en&rclk=1"
"Chick and Cheese - Gà phô mai Hàn Quốc - Cao Lỗ, Parc Mall, Q8",4.9,1243,"https://www.google.com/maps/place/Chick+and+Cheese+-+G%C3%A0+ph%C3%B4+mai+H%C3%A0n+Qu%E1%BB%91c+-+Cao+L%E1%BB%97,+Parc+Mall,+Q8/data=!4m7!3m6!1s0x31752f5c9229b2b1:0x327d7ab93cf72e09!8m2!3d10.7361466!4d106.6798326!16s%2Fg%2F11rw7jz1j1!19sChIJsbIpklwvdTERCS73PLl6fTI?authuser=0&hl=en&rclk=1"
Chicken Talk 치킨톡 - Quán Gà rán Hàn Quốc,4.7,1762,https://www.google.com/maps/place/Chicken+Talk/data=!4m7!3m6!1s0x31752f4b86a563db:0x21c6050608abf11d!8m2!3d10.7347488!4d106.70212!16s%2Fg%2F11lkjlk_rc!19sChIJ22OlhksvdTERHfGrCAYFxiE?authuser=0&hl=en&rclk=1
"Chill Thái - Star Hill, Phú Mỹ Hưng",4.9,1918,"https://www.google.com/maps/place/Chill+Thai+-+Star+Hill,+Phu+My+Hung/data=!4m7!3m6!1s0x31752500780ab47d:0x421636d03507c4c0!8m2!3d10.7292754!4d106.7255677!16s%2Fg%2F11vz8030jd!19sChIJfbQKeAAldTERwMQHNdA2FkI?authuser=0&hl=en&rclk=1"
Chilli Thái Parc Mall,4.8,1367,https://www.google.com/maps/place/Chilli+Th%C3%A1i+Parc+Mall/data=!4m7!3m6!1s0x31752f002e538f13:0x5981b5609c111a87!8m2!3d10.7404475!4d106.6787347!16s%2Fg%2F11lf3gl21c!19sChIJE49TLgAvdTERhxoRnGC1gVk?authuser=0&hl=en&rclk=1
Chilli Thai - 93 Ly Tu Trong - Thai restaurant,4.2,1879,https://www.google.com/maps/place/Chilli+Thai/data=!4m7!3m6!1s0x31752f466399504f:0xa6a4ed5575dc7202!8m2!3d10.7743425!4d106.6978474!16s%2Fg%2F11cm0k_5np!19sChIJT1CZY0YvdTERAnLcdVXtpKY?authuser=0&hl=en&rclk=1
Chillthai - thaifood,4.9,2662,https://www.google.com/maps/place/Chillthai+-+thaifood/data=!4m7!3m6!1s0x3175299442f5d033:0xbdef48c4998b902c!8m2!3d10.8137359!4d106.6698666!16s%2Fg%2F11jz2xsyl4!19sChIJM9D1QpQpdTERLJCLmcRI770?authuser=0&hl=en&rclk=1
Chivago Chicken - Gà rán Hàn Quốc & Bia,4.1,1144,https://www.google.com/maps/place/Chivago+Chicken+-+G%C3%A0+r%C3%A1n+H%C3%A0n+Qu%E1%BB%91c+%26+Bia/data=!4m7!3m6!1s0x31752f291aabba2d:0xf85a4290fe69bc13!8m2!3d10.768074!4d106.695046!16s%2Fg%2F11gzp413dg!19sChIJLbqrGikvdTERE7xp_pBCWvg?authuser=0&hl=en&rclk=1
Chivago Chicken,4.7,462,https://www.google.com/maps/place/Chivago+Qu%E1%BA%ADn+10/data=!4m7!3m6!1s0x31752f003ff8efbb:0x708bcff2e46dda55!8m2!3d10.7627768!4d106.6684309!16s%2Fg%2F11w28xydxr!19sChIJu-_4PwAvdTERVdpt5PLPi3A?authuser=0&hl=en&rclk=1
Chiyoda Sushi Bến Thành,4.4,1818,https://www.google.com/maps/place/Chiyoda+Sushi+B%E1%BA%BFn+Th%C3%A0nh/data=!4m7!3m6!1s0x31752f381f699341:0xd3ba9d3c56a5c84c!8m2!3d10.772167!4d106.6958276!16s%2Fg%2F11c57c_56c!19sChIJQZNpHzgvdTERTMilVjydutM?authuser=0&hl=en&rclk=1
Chuan Jiang Moon - Lẩu Cay Tứ Xuyên Quận 6,4.9,454,https://www.google.com/maps/place/Chuan+Jiang+Moon+-+L%E1%BA%A9u+Cay+T%E1%BB%A9+Xuy%C3%AAn+Qu%E1%BA%ADn+6/data=!4m7!3m6!1s0x31752f1b0c9bbc43:0x52c5a450bc7c0bed!8m2!3d10.7494949!4d106.6484585!16s%2Fg%2F11yg60tgrl!19sChIJQ7ybDBsvdTER7Qt8vFCkxVI?authuser=0&hl=en&rclk=1
Con Gà Nướng,4.2,694,https://www.google.com/maps/place/Con+G%C3%A0+N%C6%B0%E1%BB%9Bng/data=!4m7!3m6!1s0x31752ec4b2b0e3b1:0x30572361620668bd!8m2!3d10.7755706!4d106.6644809!16s%2Fg%2F11c58kkxp5!19sChIJseOwssQudTERvWgGYmEjVzA?authuser=0&hl=en&rclk=1
D&M’s Shushi + ASAHI Matcha,4.5,137,https://www.google.com/maps/place/D%26M%E2%80%99s+Shushi+%2B+ASAHI+Matcha/data=!4m7!3m6!1s0x31752df0960dd63b:0xc89d18dfc58f7fe1!8m2!3d10.7509556!4d106.628693!16s%2Fg%2F11kts0zcxj!19sChIJO9YNlvAtdTER4X-Pxd8Yncg?authuser=0&hl=en&rclk=1
Dũng Phở Bắc,4.6,12,https://www.google.com/maps/place/D%C5%A9ng+Ph%E1%BB%9F+B%E1%BA%AFc/data=!4m7!3m6!1s0x31752f0b2a4a410d:0xea12eae9b23b7b10!8m2!3d10.7485318!4d106.6995448!16s%2Fg%2F11l7l2mb4c!19sChIJDUFKKgsvdTEREHs7sunqEuo?authuser=0&hl=en&rclk=1
DONGJIBI 동지비식당,4.4,101,https://www.google.com/maps/place/DONGJIBI+%EB%8F%99%EC%A7%80%EB%B9%84%EC%8B%9D%EB%8B%B9/data=!4m7!3m6!1s0x31752fdce63a0617:0x38feec2e87fef8fe!8m2!3d10.74909!4d106.6957751!16s%2Fg%2F11wj47yylc!19sChIJFwY65twvdTER_vj-hy7s_jg?authuser=0&hl=en&rclk=1
Dookki Lotte Mart Quận 7,4.6,1225,https://www.google.com/maps/place/Dookki+Lotte+Mart+Qu%E1%BA%ADn+7/data=!4m7!3m6!1s0x31752fa4d2da501f:0xcbccf5b038dfec58!8m2!3d10.7410229!4d106.702043!16s%2Fg%2F11wfx07yx7!19sChIJH1Da0qQvdTERWOzfOLD1zMs?authuser=0&hl=en&rclk=1
Doyajjambbong,4.8,1825,https://www.google.com/maps/place/Doyajjambbong/data=!4m7!3m6!1s0x31752f06263078e1:0x3bccca93888f1690!8m2!3d10.7324246!4d106.7060079!16s%2Fg%2F11sw17l3kj!19sChIJ4XgwJgYvdTERkBaPiJPKzDs?authuser=0&hl=en&rclk=1
Family Meal Quận 1,,,https://www.google.com/maps/place/Family+Meal+Qu%E1%BA%ADn+1/data=!4m7!3m6!1s0x31752ffa611e2663:0x523188bae16f7cb!8m2!3d10.7681229!4d106.687622!16s%2Fg%2F11vhd7wm_v!19sChIJYyYeYfovdTERy_cWrosYIwU?authuser=0&hl=en&rclk=1
Gà rán Fat Daddy Quận 10,4.9,48,https://www.google.com/maps/place/G%C3%A0+r%C3%A1n+Fat+Daddy+Qu%E1%BA%ADn+10/data=!4m7!3m6!1s0x31752f875ad83453:0x36892a2086e43093!8m2!3d10.7653053!4d106.6675117!16s%2Fg%2F11kb2vtfgq!19sChIJUzTYWocvdTERkzDkhiAqiTY?authuser=0&hl=en&rclk=1
Gàu Vàng - Bún Thái Tomyum Kiểu HongKong,4.1,390,https://www.google.com/maps/place/G%C3%A0u+V%C3%A0ng+-+B%C3%BAn+Th%C3%A1i+Tomyum+Ki%E1%BB%83u+HongKong/data=!4m7!3m6!1s0x31752fd31b7386dd:0x9b807773daeac257!8m2!3d10.7660836!4d106.6720144!16s%2Fg%2F11tn2xb1fv!19sChIJ3YZzG9MvdTERV8Lq2nN3gJs?authuser=0&hl=en&rclk=1
Genji Shokudo,4.8,69,https://www.google.com/maps/place/Genji+Shokudo/data=!4m7!3m6!1s0x31752f004c79fff3:0xda011287c4dee95a!8m2!3d10.7647449!4d106.6877271!16s%2Fg%2F11xc_vztk9!19sChIJ8_95TAAvdTERWunexIcSAdo?authuser=0&hl=en&rclk=1
GoGi House Bình Phú,4.6,601,https://www.google.com/maps/place/GoGi+House+B%C3%ACnh+Ph%C3%BA/data=!4m7!3m6!1s0x31752fdae2720f7b:0xc92354613ec7746d!8m2!3d10.7450901!4d106.6309663!16s%2Fg%2F11k_ms4fmk!19sChIJew9y4tovdTERbXTHPmFUI8k?authuser=0&hl=en&rclk=1
GoGi House Lotte Mart Quận 7,4.6,363,https://www.google.com/maps/place/GoGi+House+Lotte+Mart+Qu%E1%BA%ADn+7/data=!4m7!3m6!1s0x31752fd8bb58c98f:0x93e103a619fa3903!8m2!3d10.7410229!4d106.702043!16s%2Fg%2F11vx23xsby!19sChIJj8lYu9gvdTERAzn6GaYD4ZM?authuser=0&hl=en&rclk=1
GoGi House Nguyễn Huệ,4.1,635,https://www.google.com/maps/place/GoGi+House+Nguy%E1%BB%85n+Hu%E1%BB%87/data=!4m7!3m6!1s0x31752fd65664ea59:0xe6a525b021e078f!8m2!3d10.7733531!4d106.7038615!16s%2Fg%2F11j4qh4r8h!19sChIJWepkVtYvdTERjwceAltSag4?authuser=0&hl=en&rclk=1
GoGi House Nguyễn Tri Phương,4.2,790,https://www.google.com/maps/place/GoGi+House/data=!4m7!3m6!1s0x31752ee6f8141857:0xd395b0a07387b7a6!8m2!3d10.7661453!4d106.6672877!16s%2Fg%2F11fxzd5q1l!19sChIJVxgU-OYudTERpreHc6CwldM?authuser=0&hl=en&rclk=1
Gobchang Dodoog BBQ - Cao Triều Phát,4.4,981,https://www.google.com/maps/place/Gobchang+Dodoog+BBQ+-+Cao+Tri%E1%BB%81u+Ph%C3%A1t/data=!4m7!3m6!1s0x31752f5eea70f15b:0xb4bcb9c67d681b50!8m2!3d10.7318804!4d106.7087661!16s%2Fg%2F11h6ywd167!19sChIJW_Fw6l4vdTERUBtofca5vLQ?authuser=0&hl=en&rclk=1
Nhà Hàng Con Voi Vàng,4.4,1150,https://www.google.com/maps/place/Golden+Elephant+Thai+Restaurant/data=!4m7!3m6!1s0x31752f4610d9cd03:0x93eded184fa577ca!8m2!3d10.7770188!4d106.7047903!16s%2Fg%2F1pzsyww7k!19sChIJA83ZEEYvdTERynelTxjt7ZM?authuser=0&hl=en&rclk=1
GumBok - Gà Rán Quận 1,5.0,116,https://www.google.com/maps/place/GumBok+-+G%C3%A0+R%C3%A1n+Qu%E1%BA%ADn+1/data=!4m7!3m6!1s0x31752f815b370403:0xd8a02e5430362bd9!8m2!3d10.7696707!4d106.7024381!16s%2Fg%2F11mstc_vs5!19sChIJAwQ3W4EvdTER2Ss2MFQuoNg?authuser=0&hl=en&rclk=1
Gyu Shige,4.3,291,https://www.google.com/maps/place/Gyu+Shige/data=!4m7!3m6!1s0x31752f69f7d380b7:0x3261ae710beba3b9!8m2!3d10.7700664!4d106.6862414!16s%2Fg%2F11kpnrwbkv!19sChIJt4DT92kvdTERuaPrC3GuYTI?authuser=0&hl=en&rclk=1
Hàng Dương Quán Quận 1,4.5,643,https://www.google.com/maps/place/H%C3%A0ng+D%C6%B0%C6%A1ng+Qu%C3%A1n+Q1/data=!4m7!3m6!1s0x3168532aa82ab9f1:0x5f471336cc2918b1!8m2!3d10.773527!4d106.7053407!16s%2Fg%2F1pzpkw6tp!19sChIJ8bkqqCpTaDERsRgpzDYTR18?authuser=0&hl=en&rclk=1
Hàng Dương Quán,4.2,2876,https://www.google.com/maps/place/H%C3%A0ng+D%C6%B0%C6%A1ng+Qu%C3%A1n/data=!4m7!3m6!1s0x31752f9c083bf5f9:0x7bc44b602503d677!8m2!3d10.7356121!4d106.7059747!16s%2Fg%2F1t_wlvrg!19sChIJ-fU7CJwvdTERd9YDJWBLxHs?authuser=0&hl=en&rclk=1
Hàng Dương Sakura,4.3,301,https://www.google.com/maps/place/H%C3%A0ng+D%C6%B0%C6%A1ng+Sakura/data=!4m7!3m6!1s0x31752fe847042fa7:0xfcd09925964666ea!8m2!3d10.7356651!4d106.7051916!16s%2Fg%2F11jbmjc4_8!19sChIJpy8ER-gvdTER6mZGliWZ0Pw?authuser=0&hl=en&rclk=1
Há Cảo Thủy,4.5,18,https://www.google.com/maps/place/H%C3%A1+C%E1%BA%A3o+Th%E1%BB%A7y/data=!4m7!3m6!1s0x31752ee2293ec0a3:0xb8cdac27b496e236!8m2!3d10.763079!4d106.6734711!16s%2Fg%2F11fzbl62vw!19sChIJo8A-KeIudTERNuKWtCeszbg?authuser=0&hl=en&rclk=1
Há Cảo Xíu Mại Dương Ký,4.4,69,https://www.google.com/maps/place/H%C3%A1+C%E1%BA%A3o+X%C3%ADu+M%E1%BA%A1i+D%C6%B0%C6%A1ng+K%C3%BD/data=!4m7!3m6!1s0x31752fc4794410af:0xd98c3c2d48aa6070!8m2!3d10.766992!4d106.6741629!16s%2Fg%2F11rhrvcprj!19sChIJrxBEecQvdTERcGCqSC08jNk?authuser=0&hl=en&rclk=1
HẢI SẢN TRẦN TÍNH | HẢI SẢN QUẬN 10,5.0,1,https://www.google.com/maps/place/H%E1%BA%A2I+S%E1%BA%A2N+TR%E1%BA%A6N+T%C3%8DNH+%7C+H%E1%BA%A2I+S%E1%BA%A2N+QU%E1%BA%ACN+10/data=!4m7!3m6!1s0x31752f4226493715:0xa26ae832549d27ca!8m2!3d10.7703014!4d106.6712607!16s%2Fg%2F11qqb_qtk1!19sChIJFTdJJkIvdTERyiedVDLoaqI?authuser=0&hl=en&rclk=1
Hải Sản Hoàng Gia - 180 Trần Hưng Đạo Quận 1,4.7,822,https://www.google.com/maps/place/H%E1%BA%A3i+S%E1%BA%A3n+Ho%C3%A0ng+Gia+-+180+Tr%E1%BA%A7n+H%C6%B0ng+%C4%90%E1%BA%A1o+Qu%E1%BA%ADn+1/data=!4m7!3m6!1s0x31752f1485da8c51:0x789ac6c56a7471b7!8m2!3d10.7630564!4d106.6907357!16s%2Fg%2F11fwzb1r0w!19sChIJUYzahRQvdTERt3F0asXGmng?authuser=0&hl=en&rclk=1
Hải Sản Hoàng Gia CN Nguyễn Văn Linh Quận 7,4.7,605,https://www.google.com/maps/place/H%E1%BA%A3i+S%E1%BA%A3n+Ho%C3%A0ng+Gia/data=!4m7!3m6!1s0x31752fa2a9ff5cad:0xec0a5551e1e05fbb!8m2!3d10.7293237!4d106.7083458!16s%2Fg%2F11q4h8x89f!19sChIJrVz_qaIvdTERu1_g4VFVCuw?authuser=0&hl=en&rclk=1
HẺM FAST FOOD 2,4.7,4544,https://www.google.com/maps/place/H%E1%BA%BAM+FAST+FOOD+2/data=!4m7!3m6!1s0x31752f325b316693:0x41f0302628e138b7!8m2!3d10.7639099!4d106.690699!16s%2Fg%2F11gy6jg301!19sChIJk2YxWzIvdTERtzjhKCYw8EE?authuser=0&hl=en&rclk=1
Hẻm Quán,4.1,492,https://www.google.com/maps/place/H%E1%BA%BBm+Qu%C3%A1n/data=!4m7!3m6!1s0x31752dd6056b9ea5:0xeff1de56e20e0e37!8m2!3d10.741922!4d106.6280222!16s%2Fg%2F11g98vx5gh!19sChIJpZ5rBdYtdTERNw4O4lbe8e8?authuser=0&hl=en&rclk=1
Nhà Hàng Hương Quê,4.5,108,https://www.google.com/maps/place/H%E1%BB%93+C%C3%A2u+T%C3%B4m+H%C6%B0%C6%A1ng+Qu%C3%AA+Qu%E1%BA%ADn+6/data=!4m7!3m6!1s0x31752f3f28e94933:0x1a280f84d1c230f4!8m2!3d10.7426464!4d106.6293836!16s%2Fg%2F11q3dt3wn3!19sChIJM0npKD8vdTER9DDC0YQPKBo?authuser=0&hl=en&rclk=1
HỦ TIẾU SƯỜN SỤN LIÊN,4.7,180,https://www.google.com/maps/place/H%E1%BB%A6+TI%E1%BA%BEU+S%C6%AF%E1%BB%9CN+S%E1%BB%A4N+LI%C3%8AN/data=!4m7!3m6!1s0x31752f69c8b3a2b5:0x860a53883a0c9d95!8m2!3d10.7660733!4d106.6764405!16s%2Fg%2F11hdy3y73y!19sChIJtaKzyGkvdTERlZ0MOohTCoY?authuser=0&hl=en&rclk=1
Hủ Tiếu Nam Vang Win Win | Hủ Tiếu Ngon Gần Đây | Hủ Tiếu Ngon Quận 10,4.9,164,https://www.google.com/maps/place/H%E1%BB%A7+Ti%E1%BA%BFu+Nam+Vang+Win+Win+%7C+H%E1%BB%A7+Ti%E1%BA%BFu+Ngon+G%E1%BA%A7n+%C4%90%C3%A2y+%7C+H%E1%BB%A7+Ti%E1%BA%BFu+Ngon+Qu%E1%BA%ADn+10/data=!4m7!3m6!1s0x31752f0031826dcb:0x924ddcea352dacb!8m2!3d10.7631425!4d106.6725385!16s%2Fg%2F11w350r98y!19sChIJy22CMQAvdTERy9pSo87dJAk?authuser=0&hl=en&rclk=1
Hủ tíu mì Hà Ký,4.3,23,https://www.google.com/maps/place/H%E1%BB%A7+t%C3%ADu+m%C3%AC+H%C3%A0+K%C3%BD/data=!4m7!3m6!1s0x31752f96d04a3e9d:0xc2325928f4cb7b1!8m2!3d10.7657858!4d106.6809631!16s%2Fg%2F11ghlwl9sw!19sChIJnT5K0JYvdTERsbdMj5IlIww?authuser=0&hl=en&rclk=1
"Hủ tiếu Sa Đéc & Bánh tằm - DÌ NĂM SA ĐÉC - 166 Bùi Thị Xuân, Quận 1",4.3,712,"https://www.google.com/maps/place/H%E1%BB%A7+ti%E1%BA%BFu+Sa+%C4%90%C3%A9c+%26+B%C3%A1nh+t%E1%BA%B1m+-+D%C3%8C+N%C4%82M+SA+%C4%90%C3%89C+-+166+B%C3%B9i+Th%E1%BB%8B+Xu%C3%A2n,+Qu%E1%BA%ADn+1/data=!4m7!3m6!1s0x31752f22a75a1189:0x8aebd4d37a2dd1fa!8m2!3d10.7682031!4d106.686532!16s%2Fg%2F11g8fk9nf2!19sChIJiRFapyIvdTER-tEtetPU64o?authuser=0&hl=en&rclk=1"
Hủ tiếu Thái Lan Pi Thai,4.4,251,https://www.google.com/maps/place/H%E1%BB%A7+ti%E1%BA%BFu+Th%C3%A1i+Lan+Pi+Thai/data=!4m7!3m6!1s0x31752f052d35f429:0xc53b2cabd0b6adf!8m2!3d10.7742168!4d106.6683836!16s%2Fg%2F11svn05dq7!19sChIJKfQ1LQUvdTER32oLvcqyUww?authuser=0&hl=en&rclk=1
Hủ tiếu Thái Lan Pi Thai,4.5,754,https://www.google.com/maps/place/H%E1%BB%A7+ti%E1%BA%BFu+Th%C3%A1i+Lan+Pi+Thai/data=!4m7!3m6!1s0x31752fa0f88ec5c3:0x135ec61a73d3e788!8m2!3d10.7593911!4d106.6985618!16s%2Fg%2F11vhsbn0ft!19sChIJw8WO-KAvdTERiOfTcxrGXhM?authuser=0&hl=en&rclk=1
HANMAEUM BBQ - Nhà hàng thịt nướng Hàn Quốc CN Phú Mỹ Hưng 한마음정육식당 푸미흥점,4.9,2780,https://www.google.com/maps/place/HANMAEUM+KOREA+BBQ/data=!4m7!3m6!1s0x31752f004f384327:0x7d3ee4b64c3baf3!8m2!3d10.7265717!4d106.7069941!16s%2Fg%2F11y5r6mgv_!19sChIJJ0M4TwAvdTER87rDZEvu0wc?authuser=0&hl=en&rclk=1
HANMAEUM,5.0,1461,https://www.google.com/maps/place/HANMAEUM/data=!4m7!3m6!1s0x31752f4b407b182f:0x1e710f03e7c94003!8m2!3d10.7716345!4d106.6698204!16s%2Fg%2F11xf1wpc_j!19sChIJLxh7QEsvdTERA0DJ5wMPcR4?authuser=0&hl=en&rclk=1
HAPPY PLACE - Ẩm Thực Chay Và Trà Đài Loan | Nhà Hàng Chay Quận 1,4.9,1579,https://www.google.com/maps/place/HAPPY+PLACE+-+%E1%BA%A8m+Th%E1%BB%B1c+Chay+V%C3%A0+Tr%C3%A0+%C4%90%C3%A0i+Loan+%7C+Nh%C3%A0+H%C3%A0ng+Chay+Qu%E1%BA%ADn+1/data=!4m7!3m6!1s0x31752f6b0156dbd7:0x88318b90f61f416b!8m2!3d10.7634267!4d106.6902885!16s%2Fg%2F11y49hxdrz!19sChIJ19tWAWsvdTERa0Ef9pCLMYg?authuser=0&hl=en&rclk=1
HBBQ Buffet - Nướng Lẩu Hàn Quốc,3.7,209,https://www.google.com/maps/place/HBBQ+Buffet+-+N%C6%B0%E1%BB%9Bng+L%E1%BA%A9u+H%C3%A0n+Qu%E1%BB%91c/data=!4m7!3m6!1s0x31752fdf981965d5:0x5915a7ab76f80319!8m2!3d10.7703838!4d106.6694335!16s%2Fg%2F11sg8p741j!19sChIJ1WUZmN8vdTERGQP4dqunFVk?authuser=0&hl=en&rclk=1
HINODE IZAKAYA,4.6,129,https://www.google.com/maps/place/HINODE+IZAKAYA/data=!4m7!3m6!1s0x31752faa718797a7:0xc7ba44e9f4d42665!8m2!3d10.7427234!4d106.7005505!16s%2Fg%2F11hz0k1lxz!19sChIJp5eHcaovdTERZSbU9OlEusc?authuser=0&hl=en&rclk=1
HOÀNG THÁI TỬ Q7,5.0,1,https://www.google.com/maps/place/HO%C3%80NG+TH%C3%81I+T%E1%BB%AC+Q7/data=!4m7!3m6!1s0x31752f0017f82b8b:0x992dda18a6e00bc8!8m2!3d10.7446082!4d106.6989583!16s%2Fg%2F11m77q6x60!19sChIJiyv4FwAvdTERyAvgphjaLZk?authuser=0&hl=en&rclk=1
Cơm gà Hải Nam,4.0,2288,https://www.google.com/maps/place/Hai+Nam+Chicken+Rice/data=!4m7!3m6!1s0x31752ee428b60349:0x9b6f107ee41e2511!8m2!3d10.7630497!4d106.6679754!16s%2Fg%2F1tdql486!19sChIJSQO2KOQudTERESUe5H4Qb5s?authuser=0&hl=en&rclk=1
Haidilao Huoguo 海底捞火锅 Nowzone,5.0,14973,https://www.google.com/maps/place/Haidilao+Huoguo+%E6%B5%B7%E5%BA%95%E6%8D%9E%E7%81%AB%E9%94%85+Nowzone/data=!4m7!3m6!1s0x31752f32439d58ed:0x3f5845718c825360!8m2!3d10.7644872!4d106.6822823!16s%2Fg%2F11tn_9k625!19sChIJ7VidQzIvdTERYFOCjHFFWD8?authuser=0&hl=en&rclk=1
Hallyu Korean Fast Food,4.3,682,https://www.google.com/maps/place/Hallyu+Korean+Fast+Food/data=!4m7!3m6!1s0x31752edfed07dbab:0x56f1071c6cf17d59!8m2!3d10.7710772!4d106.6738137!16s%2Fg%2F11bbyfj1bq!19sChIJq9sH7d8udTERWX3xbBwH8VY?authuser=0&hl=en&rclk=1
Hancook Korean Fast Food,4.1,1031,https://www.google.com/maps/place/Hancook+Korean+Fast+Food/data=!4m7!3m6!1s0x31752edf720b40a5:0x62fb06669f4db4be!8m2!3d10.7719417!4d106.675175!16s%2Fg%2F1q66hwdl7!19sChIJpUALct8udTERvrRNn2YG-2I?authuser=0&hl=en&rclk=1
Haru Sushi Quận 10,4.5,857,https://www.google.com/maps/place/Haru+Sushi/data=!4m7!3m6!1s0x31752f8ee9e2a867:0xe62c789aee204e6c!8m2!3d10.7649722!4d106.6680381!16s%2Fg%2F11f5v7ykf8!19sChIJZ6ji6Y4vdTERbE4g7pp4LOY?authuser=0&hl=en&rclk=1
Nhà Hàng Hoa Sinh Gak,4.8,282,https://www.google.com/maps/place/Hoa+Sinh+CAT/data=!4m7!3m6!1s0x31752f916b7a3c49:0x9754d95a785dd00b!8m2!3d10.7305946!4d106.7069965!16s%2Fg%2F11y6cgvcs!19sChIJSTx6a5EvdTERC9BdeFrZVJc?authuser=0&hl=en&rclk=1
Nhà hàng Hoàng Tâm - Nguyễn Cảnh Chân,4.5,2218,https://www.google.com/maps/place/Hoang+Tam/data=!4m7!3m6!1s0x31752f101ed11cfd:0x51b2d9925ff6b0bb!8m2!3d10.7573803!4d106.6891377!16s%2Fg%2F11bx9sr6ff!19sChIJ_RzRHhAvdTERu7D2X5LZslE?authuser=0&hl=en&rclk=1
Hyakumi Ramen - Quận 7,4.8,224,https://www.google.com/maps/place/Hyakumi+Ramen+-+Qu%E1%BA%ADn+7/data=!4m7!3m6!1s0x31752f001f2b33bf:0xd5448f3edcc5428c!8m2!3d10.7400941!4d106.7015867!16s%2Fg%2F11yfzx7b1k!19sChIJvzMrHwAvdTERjELF3D6PRNU?authuser=0&hl=en&rclk=1
ICHIHANA OMAKASE SUSHI BUFFET,4.9,1882,https://www.google.com/maps/place/ICHIHANA+OMAKASE+SUSHI+BUFFET/data=!4m7!3m6!1s0x31752fdead9f630b:0xc6bab230089310f1!8m2!3d10.7712947!4d106.6804031!16s%2Fg%2F11j67sb5jf!19sChIJC2Ofrd4vdTER8RCTCDCyusY?authuser=0&hl=en&rclk=1
IKAI SUSHI I Sushi quận 6,4.9,2177,https://www.google.com/maps/place/IKAI+SUSHI+I+Sushi+qu%E1%BA%ADn+6/data=!4m7!3m6!1s0x31752fdaceddb507:0xb0195be0689caa01!8m2!3d10.749419!4d106.6482921!16s%2Fg%2F11l6ymvsg3!19sChIJB7XdztovdTERAaqcaOBbGbA?authuser=0&hl=en&rclk=1
